"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","3","","RecipeCard","","RecipeCard Rendering should display category badge","","RecipeCard Rendering should display category badge",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","37","","AddRecipeModal Component","","AddRecipeModal Component should handle all unit options","","AddRecipeModal Component should handle all unit options",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","57","","Recipes Component","","Recipes Component Integration Tests should handle switching between categories and search","","Recipes Component Integration Tests should handle switching between categories and search",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","5","","RecipeCard","","RecipeCard Category Emojis should display default emoji for unknown category","","RecipeCard Category Emojis should display default emoji for unknown category",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","13","","Categories Component","","Categories Component has correct category data structure","","Categories Component has correct category data structure",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","84","","EditRecipeModal Component","","EditRecipeModal Component calls onClose when close button is clicked","","EditRecipeModal Component calls onClose when close button is clicked",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","16","","Recipes Component","","Recipes Component Recipe Grid Layout should apply correct category class to category badge","","Recipes Component Recipe Grid Layout should apply correct category class to category badge",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService updateRecipe should update recipe with all fields","","recipeService updateRecipe should update recipe with all fields",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","44","","ShoppingList Component","","ShoppingList Component shows WeekNavigator component","","ShoppingList Component shows WeekNavigator component",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","22","","Recipes Component","","Recipes Component Empty State should display no recipes message when no recipes exist","","Recipes Component Empty State should display no recipes message when no recipes exist",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","4","","Categories Component","","Categories Component deselects a category when already active","","Categories Component deselects a category when already active",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","75","","EditRecipeModal Component","","EditRecipeModal Component allows adding main ingredients","","EditRecipeModal Component allows adding main ingredients",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","6","","ConfirmationPopup Component","","ConfirmationPopup Component should call onConfirm when the confirm button is clicked","","ConfirmationPopup Component should call onConfirm when the confirm button is clicked",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","22","","AddRecipeModal Component","","AddRecipeModal Component should add a common ingredient","","AddRecipeModal Component should add a common ingredient",""
"passed","Thu May 14 21:09:35 UTC 2026","Thu May 14 21:09:35 UTC 2026","2","","Home Component","","Home Component renders home page","","Home Component renders home page",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","2","","Categories Component","","Categories Component renders empty state when no recipes exist","","Categories Component renders empty state when no recipes exist",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService getRecipeById should handle network errors","","recipeService getRecipeById should handle network errors",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","68","","EditRecipeModal Component","","EditRecipeModal Component allows changing recipe category","","EditRecipeModal Component allows changing recipe category",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","8","","SearchBar Component","","SearchBar Component renders search input with placeholder","","SearchBar Component renders search input with placeholder",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","4","","RecipeSelectorModal","","RecipeSelectorModal should display prep time and portions for each recipe","","RecipeSelectorModal should display prep time and portions for each recipe",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","32","","AddRecipeModal Component","","AddRecipeModal Component should update instructions textarea","","AddRecipeModal Component should update instructions textarea",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","57","","Recipes Component","","Recipes Component Recipe Grid Layout should render recipes in a grid","","Recipes Component Recipe Grid Layout should render recipes in a grid",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","53","","useShoppingList","","useShoppingList item management removes item by id","","useShoppingList item management removes item by id",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","60","","MealPlanner","","MealPlanner should navigate to next week","","MealPlanner should navigate to next week",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","57","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should display all days of the week","","MealPlanner Meal Plan Navigation and Display should display all days of the week",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","17","","App Component","","App Component navigates to meal planner when Plan Meals quick action is clicked","","App Component navigates to meal planner when Plan Meals quick action is clicked",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","5","","RecipeCard","","RecipeCard Interactions should call onRecipeClick when card is clicked","","RecipeCard Interactions should call onRecipeClick when card is clicked",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","57","","useRecipes hook","","useRecipes hook addRecipe should add a new recipe successfully","","useRecipes hook addRecipe should add a new recipe successfully",""
"passed","Thu May 14 21:09:35 UTC 2026","Thu May 14 21:09:35 UTC 2026","1","","Home Component","","Home Component renders without errors","","Home Component renders without errors",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","36","","ShoppingList Component","","ShoppingList Component displays main ingredients section","","ShoppingList Component displays main ingredients section",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","49","","ShoppingList Component","","ShoppingList Component renders shopping list title","","ShoppingList Component renders shopping list title",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","3","","RecipeSelectorModal","","RecipeSelectorModal should not call onClose when modal content is clicked","","RecipeSelectorModal should not call onClose when modal content is clicked",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","1","","EditRecipeModal Component","","EditRecipeModal Component does not render when recipe is null","","EditRecipeModal Component does not render when recipe is null",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","4","","getMonday","","useMealPlanner should initialize with current week","","useMealPlanner should initialize with current week",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","13","","RecipeDetailModal Component","","RecipeDetailModal Component should render users icon SVG for portions","","RecipeDetailModal Component should render users icon SVG for portions",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","28","","EditRecipeModal Component","","EditRecipeModal Component calls onClose when cancel button is clicked","","EditRecipeModal Component calls onClose when cancel button is clicked",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","18","","App Component","","App Component has correct CSS classes","","App Component has correct CSS classes",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","59","","Recipes Component","","Recipes Component Loading State should display loading message while fetching recipes","","Recipes Component Loading State should display loading message while fetching recipes",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","4","","Categories Component","","Categories Component selects a category when none is active","","Categories Component selects a category when none is active",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","1","","shoppingListService","","shoppingListService aggregateIngredients aggregates main ingredients with same name and unit","","shoppingListService aggregateIngredients aggregates main ingredients with same name and unit",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","7","","TopBar Component","","TopBar Component renders logo section correctly","","TopBar Component renders logo section correctly",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","44","","MealPlanner","","MealPlanner should add entry when recipe is selected","","MealPlanner should add entry when recipe is selected",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","82","","Recipes Component","","Recipes Component Search Functionality should clear search results when search query is cleared","","Recipes Component Search Functionality should clear search results when search query is cleared",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","51","","EditRecipeModal Component","","EditRecipeModal Component allows removing common ingredients","","EditRecipeModal Component allows removing common ingredients",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","1","","StatusMessage Component","","StatusMessage Component renders error message when error is provided","","StatusMessage Component renders error message when error is provided",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","0","","shoppingListService","","shoppingListService aggregateIngredients returns empty array for empty recipes","","shoppingListService aggregateIngredients returns empty array for empty recipes",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","7","","RecipeSelectorModal","","RecipeSelectorModal should render search input","","RecipeSelectorModal should render search input",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","53","","getMonday","","useMealPlanner should remove meal plan entry","","useMealPlanner should remove meal plan entry",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","3","","useRecipeModals hook","","useRecipeModals hook Detail Modal should open detail modal and set selected recipe","","useRecipeModals hook Detail Modal should open detail modal and set selected recipe",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","54","","useShoppingList","","useShoppingList range handling loads shopping list for second-half range","","useShoppingList range handling loads shopping list for second-half range",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","3","","useShoppingList","","useShoppingList week navigation navigates to next week","","useShoppingList week navigation navigates to next week",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","37","","RecipeSelectorModal","","RecipeSelectorModal should display placeholder when foto_url is not provided","","RecipeSelectorModal should display placeholder when foto_url is not provided",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","17","","MealPlanner","","MealPlanner should display loading state initially","","MealPlanner should display loading state initially",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","4","","QuickActions Component","","QuickActions Component does not apply mobile-open class when isMobileOpen is false","","QuickActions Component does not apply mobile-open class when isMobileOpen is false",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","54","","useShoppingList","","useShoppingList error handling handles error when fetching recipes fails","","useShoppingList error handling handles error when fetching recipes fails",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","12","","RecipeDetailModal Component","","RecipeDetailModal Component should not display Video section when video_url is not set","","RecipeDetailModal Component should not display Video section when video_url is not set",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","3","","useRecipeModals hook","","useRecipeModals hook should initialize with default values","","useRecipeModals hook should initialize with default values",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","56","","useShoppingList","","useShoppingList fetching and aggregating data sets items after successful aggregation","","useShoppingList fetching and aggregating data sets items after successful aggregation",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","0","","recipeService","","recipeService deleteRecipe should delete a recipe successfully","","recipeService deleteRecipe should delete a recipe successfully",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","117","","EditRecipeModal Component","","EditRecipeModal Component should handle changing ingredient name field","","EditRecipeModal Component should handle changing ingredient name field",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","4","","RecipeCard","","RecipeCard Edge Cases should display foto_url when provided","","RecipeCard Edge Cases should display foto_url when provided",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","58","","useRecipes hook","","useRecipes hook deleteRecipe should handle deleting non-existent recipe","","useRecipes hook deleteRecipe should handle deleting non-existent recipe",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","5","","TopBar Component","","TopBar Component renders user avatar when provided","","TopBar Component renders user avatar when provided",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","15","","RecipeDetailModal Component","","RecipeDetailModal Component should have correct category badge class for breakfast","","RecipeDetailModal Component should have correct category badge class for breakfast",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","59","","AddRecipeModal Component","","AddRecipeModal Component should remove a main ingredient","","AddRecipeModal Component should remove a main ingredient",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","7","","ConfirmationPopup Component","","ConfirmationPopup Component should render the title and message when isOpen is true","","ConfirmationPopup Component should render the title and message when isOpen is true",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","58","","useRecipes hook","","useRecipes hook Multiple operations should handle add and delete operations together","","useRecipes hook Multiple operations should handle add and delete operations together",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","5","","RecipeCard","","RecipeCard Edge Cases should handle recipe with zero prep time","","RecipeCard Edge Cases should handle recipe with zero prep time",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","5","","RecipeCard","","RecipeCard Edge Cases should display emoji placeholder when foto_url is null","","RecipeCard Edge Cases should display emoji placeholder when foto_url is null",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","19","","RecipeDetailModal Component","","RecipeDetailModal Component should display portions with singular text for 1 portion","","RecipeDetailModal Component should display portions with singular text for 1 portion",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","59","","useShoppingList","","useShoppingList range handling loads shopping list for entire range","","useShoppingList range handling loads shopping list for entire range",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","4","","QuickActions Component","","QuickActions Component applies mobile-open class when isMobileOpen is true","","QuickActions Component applies mobile-open class when isMobileOpen is true",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService getRecipeById should handle malformed JSON response","","recipeService getRecipeById should handle malformed JSON response",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","16","","AddRecipeModal Component","","AddRecipeModal Component should update main ingredient quantity","","AddRecipeModal Component should update main ingredient quantity",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","3","","Categories Component","","Categories Component renders loading state when recipes are loading","","Categories Component renders loading state when recipes are loading",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","59","","useRecipes hook","","useRecipes hook deleteRecipe should delete last remaining recipe","","useRecipes hook deleteRecipe should delete last remaining recipe",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","16","","EditRecipeModal Component","","EditRecipeModal Component displays all category options","","EditRecipeModal Component displays all category options",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","13","","QuickActions Component","","QuickActions Component renders Categories component within QuickActions","","QuickActions Component renders Categories component within QuickActions",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","96","","Recipes Component","","Recipes Component Delete Recipe Functionality should close confirmation popup when cancel button is clicked","","Recipes Component Delete Recipe Functionality should close confirmation popup when cancel button is clicked",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","20","","RecipeDetailModal Component","","RecipeDetailModal Component should display cooking instructions","","RecipeDetailModal Component should display cooking instructions",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","39","","Recipes Component","","Recipes Component Search Functionality should be case-insensitive when searching","","Recipes Component Search Functionality should be case-insensitive when searching",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","54","","getMonday","","useMealPlanner should handle error silently when loading recipes fails on initial load","","useMealPlanner should handle error silently when loading recipes fails on initial load",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","1","","mealPlanService","","mealPlanService addMealPlanEntry should throw on HTTP error","","mealPlanService addMealPlanEntry should throw on HTTP error",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","222","","EditRecipeModal Component","","EditRecipeModal Component allows editing recipe name","","EditRecipeModal Component allows editing recipe name",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","66","","Recipes Component","","Recipes Component Successful Data Fetching should display recipe details correctly","","Recipes Component Successful Data Fetching should display recipe details correctly",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","7","","Categories Component","","Categories Component calls onCategoryClick when a category is clicked","","Categories Component calls onCategoryClick when a category is clicked",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","46","","App Component","","App Component updates current section when navigation is clicked","","App Component updates current section when navigation is clicked",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","57","","useRecipes hook","","useRecipes hook Multiple operations should handle adding multiple recipes sequentially","","useRecipes hook Multiple operations should handle adding multiple recipes sequentially",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","20","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should filter recipes by category when dinner slot selected","","MealPlanner Meal Plan Navigation and Display should filter recipes by category when dinner slot selected",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","31","","App Component","","App Component passes selectedCategory to Recipes component","","App Component passes selectedCategory to Recipes component",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","54","","useShoppingList","","useShoppingList fetching and aggregating data filters meals for second-half range","","useShoppingList fetching and aggregating data filters meals for second-half range",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","7","","RecipeCard","","RecipeCard Rendering should render recipe card with all elements","","RecipeCard Rendering should render recipe card with all elements",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","14","","ShoppingList Component","","ShoppingList Component handles empty recipe list for item","","ShoppingList Component handles empty recipe list for item",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","23","","RecipeDetailModal Component","","RecipeDetailModal Component should display main ingredients","","RecipeDetailModal Component should display main ingredients",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","59","","useRecipes hook","","useRecipes hook Initial state and data fetching should handle fetch error and set error message","","useRecipes hook Initial state and data fetching should handle fetch error and set error message",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","5","","RecipeCard","","RecipeCard Edge Cases should handle recipe with large prep time","","RecipeCard Edge Cases should handle recipe with large prep time",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService getRecipeById should handle large recipe ids","","recipeService getRecipeById should handle large recipe ids",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","8","","Recipes Component","","Recipes Component Integration Tests should handle adding multiple recipes in sequence","","Recipes Component Integration Tests should handle adding multiple recipes in sequence",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","7","","QuickActions Component","","QuickActions Component renders arrow indicators for each action","","QuickActions Component renders arrow indicators for each action",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","531","","Recipes Component","","Recipes Component Add Recipe Functionality should close the add recipe modal after successful submission","","Recipes Component Add Recipe Functionality should close the add recipe modal after successful submission",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","28","","RecipeDetailModal Component","","RecipeDetailModal Component should display recipe category","","RecipeDetailModal Component should display recipe category",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","39","","App Component","","App Component navigates to recipes when category is clicked","","App Component navigates to recipes when category is clicked",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService getRecipeById should throw error when recipe is not found (404)","","recipeService getRecipeById should throw error when recipe is not found (404)",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","3","","EditRecipeModal Component","","EditRecipeModal Component does not render when isOpen is false","","EditRecipeModal Component does not render when isOpen is false",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","83","","Recipes Component","","Recipes Component Delete Recipe Functionality should keep delete confirmation modal open when deletion fails","","Recipes Component Delete Recipe Functionality should keep delete confirmation modal open when deletion fails",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","1","","useRecipeModals hook","","useRecipeModals hook Add Recipe Modal should close add recipe modal","","useRecipeModals hook Add Recipe Modal should close add recipe modal",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","31","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should display added meal plan entries correctly","","MealPlanner Meal Plan Navigation and Display should display added meal plan entries correctly",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","2","","recipeService","","recipeService updateRecipe should handle network errors when updating a recipe","","recipeService updateRecipe should handle network errors when updating a recipe",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","3","","RecipeSelectorModal","","RecipeSelectorModal should call onSelect when a recipe is clicked","","RecipeSelectorModal should call onSelect when a recipe is clicked",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","88","","useRecipes hook","","useRecipes hook Initial state and data fetching should initialize with loading state and fetch recipes","","useRecipes hook Initial state and data fetching should initialize with loading state and fetch recipes",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","18","","SearchBar Component","","SearchBar Component renders search button","","SearchBar Component renders search button",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService deleteRecipe should handle errors when deleting a recipe","","recipeService deleteRecipe should handle errors when deleting a recipe",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","31","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should show category filter for morning snack as snack","","MealPlanner Meal Plan Navigation and Display should show category filter for morning snack as snack",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","5","","RecipeCard","","RecipeCard Edge Cases should handle recipe with zero portions","","RecipeCard Edge Cases should handle recipe with zero portions",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","75","","App Component","","App Component navigates to shopping list page when Shopping List nav is clicked","","App Component navigates to shopping list page when Shopping List nav is clicked",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","37","","App Component","","App Component navigates to recipes when Add Recipe quick action is clicked","","App Component navigates to recipes when Add Recipe quick action is clicked",""
"passed","Thu May 14 21:09:35 UTC 2026","Thu May 14 21:09:35 UTC 2026","3","","Analytics Component","","Analytics Component renders without crashing","","Analytics Component renders without crashing",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","24","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should handle selected slot null case gracefully","","MealPlanner Meal Plan Navigation and Display should handle selected slot null case gracefully",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","5","","Categories Component","","Categories Component highlights active category from router location state","","Categories Component highlights active category from router location state",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","42","","App Component","","App Component handles category clicks and closes mobile menu","","App Component handles category clicks and closes mobile menu",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","4","","WeekNavigator","","WeekNavigator should call onNavigate(1) when next button is clicked","","WeekNavigator should call onNavigate(1) when next button is clicked",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","6","","RecipeGrid Component","","RecipeGrid Component renders all recipes when search query is empty","","RecipeGrid Component renders all recipes when search query is empty",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","56","","useShoppingList","","useShoppingList item management only updates matching item","","useShoppingList item management only updates matching item",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","0","","getMonday","","getMonday should return Monday when date is Sunday","","getMonday should return Monday when date is Sunday",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","29","","RecipeDetailModal Component","","RecipeDetailModal Component should display YouTube iframe for youtube.com/shorts URL","","RecipeDetailModal Component should display YouTube iframe for youtube.com/shorts URL",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","23","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should handle recipe not found when meal clicked","","MealPlanner Meal Plan Navigation and Display should handle recipe not found when meal clicked",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","42","","ShoppingList Component","","ShoppingList Component displays common ingredients section","","ShoppingList Component displays common ingredients section",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","10","","QuickActions Component","","QuickActions Component renders the QuickActions component with title","","QuickActions Component renders the QuickActions component with title",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","3","","useShoppingList","","useShoppingList Monday calculation returns Monday when called on Monday","","useShoppingList Monday calculation returns Monday when called on Monday",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","4","","StatusMessage Component","","StatusMessage Component renders loading message when loading is true","","StatusMessage Component renders loading message when loading is true",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService addRecipe should handle network errors","","recipeService addRecipe should handle network errors",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","2","","StatusMessage Component","","StatusMessage Component renders loading spinner with text","","StatusMessage Component renders loading spinner with text",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","9","","QuickActions Component","","QuickActions Component calls onActionClick for all quick action buttons","","QuickActions Component calls onActionClick for all quick action buttons",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","37","","Categories Component","","Categories Component renders the Categories component with title","","Categories Component renders the Categories component with title",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","40","","App Component","","App Component renders without crashing","","App Component renders without crashing",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","11","","RecipeDetailModal Component","","RecipeDetailModal Component should display Instructions section title","","RecipeDetailModal Component should display Instructions section title",""
